,Column Name,Correlation
4139,artist | sam_kim,0.002277821741883573
875,artist | brooks_,0.0022778217418835726
5222,artist | wild_cherry,0.0022778217418835726
2315,artist | jeno,0.0022778217418835726
2016,artist | hendery,0.0022778217418835726
70,artist | _dunn,0.0022778217418835726
5287,artist | yangyang,0.0022778217418835726
4631,artist | taeyong,0.0022778217418835726
171,artist | _the_pips,0.0022778217418835717
1877,artist | gladys_knight_,0.0022778217418835717
2559,artist | kav_verhouzer,0.0022778217418835704
4505,artist | stebin_ben,0.0022681039119436847
5446,track_genre|edm,0.002248949106870334
3955,artist | reo_speedwagon,0.0022444266655565447
4566,artist | sukh_lotey,0.0022425029612134933
3939,artist | rei_ami,0.0022425029612134864
2800,artist | liilz,0.0022425029612134794
3820,artist | prinz,0.0022425029612134794
998,artist | chanyeol,0.002231090696571023
722,artist | big_red_machine,0.002202731340055249
2169,artist | iron_,0.0022027313400552477
189,artist | _wine,0.0022027313400552477
4470,artist | soulja_boy,0.002202731340055237
1333,artist | devita,0.002202731340055237
3122,artist | maurice_west,0.0022027313400552334
709,artist | bhaskar,0.002202731340055232
3425,artist | nego_do_borel,0.002202731340055231
1184,artist | cutting_crew,0.0021752716101414086
1573,artist | empire_of_the_sun,0.0021704694643868813
3674,artist | passenger,0.002165903189569419
554,artist | atb,0.0021616047173457775
5097,artist | vaundy,0.0021408600210146987
1239,artist | dardan,0.0021175584093516653
3417,artist | nct_dream,0.0021164200600498695
4790,artist | the_head_and_the_heart,0.002109457650997471
2386,artist | john_martin,0.0021029646150965793
4632,artist | tai_verdes,0.0020987226562212873
1618,artist | europe,0.0020812431240383534
4749,artist | the_chainsmokers,0.002080075735789796
4905,artist | thin_lizzy,0.002075913444871946
3732,artist | phoebe_bridgers,0.0020748604096153876
798,artist | bob_sinclar,0.002066835070877863
3778,artist | pomplamoose,0.0019972530933176228
4131,artist | salim_merchant,0.0019260588115187097
2383,artist | john_denver,0.0019165832585009113
3033,artist | marc_anthony,0.0018690608976098437
2062,artist | hope,0.001867554934041951
4482,artist | spice,0.0018466901674379147
2796,artist | lifehouse,0.0018360804195256726
4527,artist | steve_perry,0.001833635839520659
963,artist | carolesdaughter,0.0018336358395206474
4694,artist | tenille_arts,0.001833635839520646
3680,artist | patrick_hernandez,0.0018336358395206448
5030,artist | twocolors,0.001833635839520644
5111,artist | vianney,0.0018336358395206406
4648,artist | tanishk,0.001833635839520636
1109,artist | coin,0.001831032812705894
3891,artist | ramones,0.0018295203526503038
673,artist | bella_poarch,0.0018212654143906109
3,artist | 10cc,0.0018142233196093492
757,artist | black_veil_brides,0.0018008729960136746
1636,artist | exid,0.0018008729960136722
4044,artist | rosé,0.0017805225543699604
2055,artist | hollywood_undead,0.0017637546672493196
4068,artist | rush,0.0017596533782278819
297,artist | akhil_sachdeva,0.0017400317852251318
3599,artist | onerepublic,0.0017308747447669882
1642,artist | ezhel,0.0017221889356867142
4523,artist | steve_edwards,0.0016956667418701376
4223,artist | sebastian_yatra,0.0016864905639671383
1056,artist | chris_lorenzo,0.0016858362137775866
2182,artist | itssvd,0.001683899807237537
784,artist | blue_öyster_cult,0.001682034144486472
1538,artist | elio,0.0016760834159756182
3290,artist | mohan_kannan,0.0016760834159756165
725,artist | bigbang,0.0016760834159756121
534,artist | ash_costello,0.0016760834159755887
16,artist | 24hrs,0.0016760834159755783
3080,artist | martin_jones,0.0016760834159755783
1092,artist | claude_debussy,0.0016760834159755783
3996,artist | rl_grime,0.0016760834159755783
2633,artist | kina,0.001662425234670498
4075,artist | rvssian,0.0016433691496724702
1193,artist | da,0.0016018776868187289
4786,artist | the_greatest_showman_ensemble,0.001588980426587
2117,artist | idi_akz,0.0015698815191371722
4305,artist | shift_k3y,0.0015698815191371712
4662,artist | tash_sultana,0.0015698815191371699
3235,artist | mikhail_pletnev,0.0015698815191371508
860,artist | brenton_mattheus,0.001569881519137143
2091,artist | huts,0.001569881519137143
3193,artist | method_man,0.001569459154624112
3970,artist | rick_james,0.0015611278551141163
1655,artist | far_east_movement,0.0015501608081554474
816,artist | boney_m,0.0015399116102660204
5099,artist | vayu,0.0015378508275399644
1794,artist | gabby_barrett,0.0015360459448148756
2304,artist | jefferson_airplane,0.0015282372320635116
397,artist | ami_mishra,0.0015155438682644038
4288,artist | shaun,0.0015116643720995044
4893,artist | the_white_stripes,0.0015106789896288265
3389,artist | naresh_kamath,0.001497994216503334
3665,artist | paresh_kamath,0.001497994216503334
1801,artist | gajendra_verma,0.0014883614461983579
4022,artist | rodrigo_amarante,0.001487948218393981
5485,track_genre|mpb,0.001487948218393981
3431,artist | neil_young,0.0014577806906675677
4106,artist | sachet_tandon,0.0014512428989557381
4833,artist | the_paper_kites,0.001444403053623555
4435,artist | sofía_reyes,0.0013675190471365757
830,artist | boston,0.0013596014870492135
2737,artist | lauren_alaina,0.0013584915971152295
1527,artist | el_cherry_scom,0.001358491597115229
1081,artist | cj,0.001358491597115229
990,artist | chael_produciendo,0.001358491597115229
4468,artist | soul_asylum,0.001358491597115229
2263,artist | jason_weaver,0.0013584915971152254
2231,artist | james_bay,0.0013584915971152243
5202,artist | wet_wet_wet,0.0013584915971152232
180,artist | _tiley,0.0013584915971152224
1678,artist | felsmann_,0.0013584915971152224
4454,artist | sonoko_inoue,0.0013584915971152204
279,artist | aiko,0.0013582209758546424
2862,artist | loco,0.0013472296612458087
4029,artist | romy,0.0013367105419862333
2884,artist | los_amigos_invisibles,0.001323924250143786
1627,artist | everclear,0.0013239242501437859
4870,artist | the_struts,0.0013239242501437857
4760,artist | the_cult,0.001323924250143785
2127,artist | ikon,0.001323924250143784
4778,artist | the_front_bottoms,0.0013239242501437828
569,artist | aurélie,0.0013239242501437828
505,artist | ardhito_pramono,0.0013239242501437828
831,artist | bowling_for_soup,0.0013239242501437822
879,artist | bruce_hornsby,0.001323924250143782
4848,artist | the_range,0.001323924250143782
4190,artist | sasha,0.0013239242501437815
2319,artist | jeremy_harding,0.0013239242501437815
3351,artist | murray_elias,0.0013239242501437815
4381,artist | sirah,0.0013239242501437813
4116,artist | sagun,0.0013239242501437774
1693,artist | fine_young_cannibals,0.0013213421045661993
2980,artist | madhur_sharma,0.0013210402932015961
4657,artist | tara_sutaria,0.0012850063732851708
2821,artist | lil_xan,0.0012850063732851708
409,artist | amy_lee,0.0012850063732851688
4629,artist | taeko_onuki,0.0012850063732851675
2551,artist | katie_lopez,0.0012850063732851654
273,artist | agatha_lee_monn,0.0012850063732851654
2617,artist | kid_travis,0.0012850063732851651
1001,artist | charlie_burg,0.0012850063732851645
1757,artist | frankie_cosmos,0.0012850063732851643
5369,artist | zeph,0.0012850063732851643
3486,artist | niko_moon,0.0012850063732851636
1840,artist | george_strait,0.0012850063732851636
3366,artist | mägo_de_oz,0.0012850063732851632
4065,artist | run,0.001285006373285163
3334,artist | ms,0.0012850063732851628
102,artist | _lauryn_hill,0.0012850063732851628
192,artist | _worra,0.001285006373285161
1704,artist | firelite,0.0012850063732851602
4969,artist | toneshifterz,0.0012850063732851602
230,artist | abrar_ul_haq,0.0012850063732851595
1203,artist | daisy_the_great,0.0012850063732851595
2209,artist | jack_ü,0.0012816812419521454
758,artist | blackbear,0.0012680133431883741
923,artist | calle_13,0.0012643697167056846
2738,artist | lauren_daigle,0.0012529092556975527
2377,artist | john,0.0012518196909672408
3584,artist | olivia_newton,0.0012518196909672408
1433,artist | doris_casella,0.0012416465313182014
2750,artist | le_tigre,0.0012416465313182
2024,artist | heroes_del_silencio,0.0012416465313181983
1609,artist | ess2mad,0.0012416465313181961
939,artist | canking,0.0012416465313181961
4436,artist | soge_culebra,0.0012416465313181948
1808,artist | garabatto,0.0012416465313181948
2712,artist | lagique,0.0012309012342438975
4456,artist | soolking,0.001209981559385383
173,artist | _the_serpent,0.0012043342304977598
4051,artist | royal_,0.0012043342304977598
1813,artist | gary_moore,0.0011937528313922835
646,artist | bausa,0.0011937528313922816
1183,artist | cutee_b,0.0011937528313922753
3002,artist | makedah,0.0011937528313922753
1414,artist | dollarman,0.0011937528313922753
2449,artist | joão_gilberto,0.0011937528313922699
4496,artist | stan_getz,0.0011937528313922699
551,artist | astrud_gilberto,0.0011937528313922699
3564,artist | oden_,0.0011937528313922465
73,artist | _fatzo,0.0011937528313922465
714,artist | big_ali,0.0011783718750397918
3883,artist | rajat_nagpal,0.001153875774082193
1983,artist | harrdy_sandhu,0.0011528410899952052
2232,artist | james_blake,0.001145931578261302
1409,artist | dmx,0.0011410609097307542
1733,artist | foo_fighters,0.0011251661268949736
1544,artist | elle_king,0.0011129117282268701
3626,artist | owl_city,0.001106290825525163
4858,artist | the_script,0.0011051231972838793
545,artist | asim_azhar,0.001086194033499448
1000,artist | charli_xcx,0.0010665974057883561
95,artist | _jr,0.001059847828841594
1924,artist | grover_washington,0.001059847828841594
1810,artist | garrett_kato,0.0010481555610938884
2571,artist | keala_settle,0.001033410825869325
2167,artist | irene_cara,0.001025639076533337
4138,artist | sam_hunt,0.0009544652642521804
1555,artist | elton_john,0.00092356488571481
597,artist | azaan_sami_khan,0.0009164682156024014
278,artist | aidan_bissett,0.0008536995828247557
4090,artist | růde,0.0008469755042738847
4752,artist | the_chicks,0.0008469755042738843
1716,artist | fletcher,0.0008469755042738827
4867,artist | the_stranglers,0.0008469755042738818
1275,artist | de_hofnar,0.0008395793703703244
3811,artist | prem_dhillon,0.0008332006801174904
2907,artist | lovelytheband,0.0008305280900385098
3247,artist | mimi_webb,0.0008219946463750599
402,artist | amitabh_bhattacharya,0.0008217216540395479
2118,artist | idina_menzel,0.0008152466395048574
555,artist | ateez,0.0008079006992099812
4196,artist | satya_yamini,0.0008062580793210007
4494,artist | srivardhini,0.0008062580793210007
4686,artist | tejaswini,0.0008062580793210007
249,artist | aditi_bhavaraju,0.0008062580793210007
4230,artist | seekae,0.0008062580793209989
1727,artist | flume,0.0008062580793209989
4819,artist | the_magician,0.00079980333712625
3862,artist | radical_face,0.0007956202584232869
1353,artist | diljit_dosanjh,0.000772380551416123
4388,artist | ski_mask_the_slump_god,0.0007684619839397349
5188,artist | wayv,0.0007611041269496838
1850,artist | gfriend,0.0007611041269496837
3604,artist | orchestral_manoeuvres_in_the_dark,0.0007611041269496821
4576,artist | sum_41,0.0007573192982826352
4517,artist | stephen_sanchez,0.0007432547109944554
5358,artist | zara_larsson,0.0007391400789482685
1825,artist | gayle,0.000730799491387048
4741,artist | the_buggles,0.00072044586521797
1928,artist | gucci_mane,0.0007195527777581749
2521,artist | kamal_kahlon,0.0007114222468089244
3659,artist | param_singh,0.0007114222468089244
3806,artist | pratik_studio,0.0007114222468089244
4877,artist | the_turtles,0.0007050254043670864
4962,artist | tomine_harket,0.000692129107542594
2409,artist | jonas_blue,0.0006908522739026111
837,artist | boyz_ii_men,0.000685813871312264
2060,artist | hoobastank,0.0006675134343986069
2450,artist | jp_cooper,0.0006665329291891285
5037,artist | tyson_sidhu,0.000657120654962119
4702,artist | terror_squad,0.0006571206549621179
1815,artist | gary_pine,0.0006571206549621162
2083,artist | hugh_jackman,0.0005848658153058184
4255,artist | sevyn_streeter,0.0005754632954480329
4180,artist | sarah_cothran,0.0005442096802518198
125,artist | _r,0.000541920553935182
5242,artist | winona_oak,0.0005342896885518585
4651,artist | tanu_grewal,0.0005342896885518554
2658,artist | konzerthaus_kammerorchester_berlin,0.0005342896885518534
423,artist | andre_de_ridder,0.0005342896885518534
4807,artist | the_kingsmen,0.0005342896885518532
4720,artist | the_avener,0.0005342896885518508
3733,artist | phoebe_killdeer,0.0005342896885518508
5311,artist | yoke_lore,0.0005304463889015847
3567,artist | ofenbach,0.0005124714251423737
4372,artist | simply_red,0.000509999443914502
4060,artist | rudimental,0.0004906590513161016
1215,artist | dan_caplen,0.0004906590513161016
2958,artist | lynyrd_skynyrd,0.00048733118566698626
2160,artist | inner_circle,0.00047942013193741936
1111,artist | colbie_caillat,0.0004498378473972483
5237,artist | willy_william,0.00044577771531657763
5221,artist | wilbur_soot,0.00042999301272933
2962,artist | m83,0.00041399720804126834
819,artist | bonnie_tyler,0.000413400130019437
1186,artist | cyndi_lauper,0.0003981384200436636
641,artist | barry_white,0.0003885299843516603
1157,artist | cozi_zuehlsdorff,0.0003700267584039839
5141,artist | violent_femmes,0.00037002675840398206
5194,artist | weibird,0.0003700267584039817
1383,artist | dj_adoni,0.00037002675840398113
5119,artist | victor_cardenas,0.00037002675840398113
2842,artist | little_circuits,0.00037002675840398113
2303,artist | jeff_buckley,0.00037002675840398113
5207,artist | when_in_rome,0.0003700267584039811
161,artist | _the_destroyers,0.0003700267584039797
1841,artist | george_thorogood_,0.0003700267584039797
3250,artist | minik_knudsen,0.0003275097853568564
4199,artist | saving_abel,0.0003275097853568554
2630,artist | kim_wilde,0.00032750978535685515
1446,artist | dream_note,0.0003275097853568551
3977,artist | ridsa,0.0003275097853568551
582,artist | awfultune,0.0003192757792684232
3767,artist | pnb_rock,0.0002851331284303116
1397,artist | dj_premier,0.0002831097545748202
2622,artist | kiiara,0.00028056172258119255
1750,artist | frances_forever,0.0002805617225811672
5213,artist | white_zombie,0.00028056172258116713
4706,artist | tez_cadey,0.0002805617225811671
3600,artist | oneus,0.00028056172258116697
4321,artist | shockz,0.0002805617225811665
3925,artist | rebecca_helena,0.0002805617225811665
4793,artist | the_hives,0.0002805617225811661
3683,artist | patti_smith,0.0002805617225811661
987,artist | celia_cruz,0.000280561722581166
3858,artist | raaban,0.0002805617225811655
2914,artist | luana_kiara,0.0002805617225811655
4924,artist | tikkle_me,0.0002805617225811654
3226,artist | mike,0.00028056172258116534
3687,artist | paul_van_dyk,0.00028056172258116534
3474,artist | nico_santos,0.00028056172258116534
1,artist | 070_shake,0.0002805617225811652
2735,artist | laura_pausini,0.0002794389464756344
3635,artist | pablo_lópez,0.0002794389464756344
5084,artist | vanesa_martín,0.0002794389464756344
3011,artist | malú,0.0002794389464756344
2833,artist | lionel_richie,0.00027802008701006454
4124,artist | saint_jhn,0.00027555723288516005
2682,artist | kumaar,0.00027546818351340127
4239,artist | seon,0.00022909166222559446
4825,artist | the_moody_blues,0.00022909166222559422
2324,artist | jerry_lee_lewis,0.00022909166222559403
4165,artist | sandy_sandellow,0.00022909166222559238
3508,artist | nixen,0.00022909166222559238
624,artist | bala,0.00022909166222559238
2418,artist | jordan_rys,0.00022909166222556858
4983,artist | tory_lanez,0.00021706567083156297
1066,artist | christopher_cross,0.00021279847840443664
3296,artist | molchat_doma,0.00020897271039552323
5365,artist | zella_day,0.00019542187430608577
2133,artist | ilovemakonnen,0.0001730083229503261
1207,artist | dallask,0.0001730083229503257
3554,artist | nyla,0.00017300832295032557
3551,artist | nupur_sanon,0.00017300832295032514
303,artist | akshay_kumar,0.00017300832295032514
4532,artist | stevie_appleton,0.00017300832295032484
1233,artist | danny_howard,0.00017300832295032484
4136,artist | sam_c,0.0001730083229503247
4965,artist | tommy_trash,0.0001730083229503237
5201,artist | westside_connection,0.00017300832295032335
4692,artist | ten_years_after,0.00017300832295032295
2858,artist | lobo,0.00017300832295032295
1567,artist | emily_warren,0.00017300832295032072
1772,artist | frenship,0.00017300832295032072
3027,artist | mansheel_gujral,0.0001677690597968525
4851,artist | the_red_jumpsuit_apparatus,0.0001642087740280143
3630,artist | ozuna,0.0001453537887426258
5489,track_genre|party,0.00014325843124411047
1262,artist | david_kushner,0.00012334879668070024
3420,artist | neck_deep,0.00010812810804856318
5362,artist | zedd,0.00010391957296745681
790,artist | bnxn_fka_buju,0.00010374956516245251
1125,artist | commodores,9.955541644780692e-05
2093,artist | hwa_sa,7.756318323398166e-05
1724,artist | florida_georgia_line,6.25359212357257e-05
3302,artist | moneybagg_yo,3.3890765348835044e-05
0,,0.0
4141,artist | sam_martin,-2.4122185516632344e-05
1172,artist | crush,-2.7381258426733583e-05
81,artist | _green_apple,-2.927581387774958e-05
3333,artist | mrs,-2.927581387774958e-05
4178,artist | sara_kays,-4.3031016498561464e-05
4390,artist | skillet,-8.346012371530543e-05
4630,artist | taeyeon,-0.00012966114614959307
2239,artist | james_hype,-0.00013655325453499338
628,artist | bananarama,-0.0001368740771827467
2439,artist | josé_gonzález,-0.00014314926414467767
2314,artist | jennifer_warnes,-0.0001512385086073038
4850,artist | the_rasmus,-0.00015123850860730402
3594,artist | omenxiii,-0.00015123850860730402
1622,artist | evan_rachel_wood,-0.00015123850860730405
4735,artist | the_black_skirts,-0.00015123850860730424
2602,artist | khai_dreams,-0.00015123850860730424
1456,artist | dropkick_murphys,-0.0001512385086073044
3151,artist | mc_kevinho,-0.00015123850860730446
682,artist | benjamin_ingrosso,-0.00016230619126277033
1378,artist | disturbed,-0.00017800144050001345
5308,artist | yogi_sekar,-0.00019998068178735
2564,artist | kay_flock,-0.00019998068178735042
4831,artist | the_oral_cigarettes,-0.0001999806817873511
5046,artist | ugly_kid_joe,-0.00019998068178735112
2874,artist | loona,-0.00019998068178735156
2396,artist | johnning,-0.0001999806817873523
2253,artist | janji,-0.0001999806817873523
2594,artist | keung_to,-0.00020020347647435827
2867,artist | lola_indigo,-0.00022226914837261347
5350,artist | zack_tabudlo,-0.000232011551189843
3859,artist | rac,-0.00024049677167872985
2927,artist | lucky_luke,-0.0002500311826197585
4947,artist | toaka,-0.00025323892235775173
13,artist | 220_kid,-0.0002532389223577536
231,artist | absofacto,-0.00025323892235775433
320,artist | alesso,-0.000270101063910778
3238,artist | mild_high_club,-0.0002712164387373181
2508,artist | kacey_musgraves,-0.0002834898641615669
4732,artist | the_black_crowes,-0.0002990402367216941
3391,artist | nat_king_cole,-0.0003108008369741709
2912,artist | lrn_slime,-0.00031110400906145583
4658,artist | taraannum_mallik,-0.0003111040090614582
664,artist | becky_g,-0.000319368219962195
4586,artist | sunmi,-0.00032599785877284013
2269,artist | javed,-0.0003269788820065219
3293,artist | mohsin,-0.0003269788820065219
2119,artist | iggy_pop,-0.000330682910247524
1604,artist | erik_satie,-0.00036687490955820225
1140,artist | conway_the_machine,-0.0003736670171028179
2687,artist | kurt_cobain,-0.00037366701710281954
2434,artist | joshua_aaron,-0.00037366701710281997
4017,artist | rocco,-0.0003736670171028201
3285,artist | modern_baseball,-0.0003736670171028205
489,artist | apollo_fresh,-0.0003736670171028213
848,artist | brave_girls,-0.0003736670171028213
4159,artist | sanctus_real,-0.0003736670171028215
968,artist | cartoon,-0.0003845592965074597
5330,artist | yung_beef,-0.00038578318507475766
5074,artist | vagu_mazan,-0.0003913755384563068
4913,artist | thoughtsfornow,-0.0003913755384563068
4137,artist | sam_feldt,-0.00039186189808719697
1364,artist | dio,-0.0004028505380200396
3652,artist | papa_roach,-0.00040502058871833853
702,artist | bettye_lavette,-0.0004211257687422858
4229,artist | seeb,-0.0005132521559079861
2214,artist | jacoby_shaddix,-0.0005132521559079863
4661,artist | tarro,-0.0005132521559079866
74,artist | _finlay,-0.0005132521559079867
575,artist | avancada,-0.0005132521559079867
1244,artist | darius_,-0.0005132521559079867
2191,artist | iyla,-0.000513252155907987
3961,artist | reynmen,-0.0005132521559079871
3786,artist | pornograffitti,-0.0005132521559079886
3841,artist | pvris,-0.0005132521559079895
3271,artist | miyavi,-0.0005132521559079895
1579,artist | eno,-0.0005177115133951629
3803,artist | prasoon_joshi,-0.0005187431763518032
721,artist | big_pun,-0.0005323330345226894
1758,artist | frankie_goes_to_hollywood,-0.0005441748075871282
4373,artist | sinduri_vishal,-0.0005443959455414831
2185,artist | iu,-0.0005585596193052574
2258,artist | jasmine_sandlas,-0.000588598125471653
2403,artist | jome,-0.0005904572712670703
1458,artist | drowning_pool,-0.000625440012545002
3734,artist | phoebe_ryan,-0.0006299868025714624
1096,artist | clementine_douglas,-0.0006299868025714629
5045,artist | ugly_duck,-0.0006299868025714635
1322,artist | descemer_bueno,-0.000629986802571464
3263,artist | missy_elliott,-0.0006299868025714643
2291,artist | jays,-0.0006299868025714649
4828,artist | the_o,-0.0006299868025714649
4640,artist | talk_talk,-0.0006299868025714654
4355,artist | sik_world,-0.0006299868025714658
4730,artist | the_bellamy_brothers,-0.0006299868025714659
2841,artist | little_big_town,-0.000629986802571466
1795,artist | gabrielle,-0.0006299868025714662
779,artist | bloodpop,-0.0006299868025714672
1560,artist | emanuel_fremont,-0.0006299868025714673
2599,artist | kevin_rowland,-0.0006299868025714681
3947,artist | remo,-0.00062998680257147
4105,artist | sachet,-0.0006496695361190675
3661,artist | parampara,-0.0006496695361190675
4057,artist | rozes,-0.0006606014128722693
493,artist | aquilo,-0.0006727261203240955
2990,artist | mahalakshmi_iyer,-0.0006768148625804673
166,artist | _the_holding_company,-0.000680523086155839
715,artist | big_brother_,-0.000680523086155839
26,artist | 44phantom,-0.000680523086155841
2272,artist | javed_bashir,-0.0006805230861558649
751,artist | black,-0.0006805230861558677
3696,artist | pearl_melendez,-0.0006805230861558681
4998,artist | travis,-0.0006805230861558684
3195,artist | metro_station,-0.0006805230861558685
1865,artist | giorgio_tuinfort,-0.0006805230861558687
1766,artist | frederic_riesterer,-0.0006805230861558687
5224,artist | wilkinson,-0.0006805230861558689
2787,artist | level_42,-0.0006805230861558695
511,artist | arjan_dhillon,-0.0006805230861558696
3229,artist | mike_oldfield,-0.0006805230861558699
3249,artist | mingmei_hsueh,-0.0006805230861558699
742,artist | bingo_players,-0.000680523086155871
4370,artist | simple_minds,-0.0006888287504128576
1287,artist | dean_martin,-0.0006992281499393983
1301,artist | deepend,-0.0007342424528513848
4542,artist | stract,-0.0007355695069410826
464,artist | antara_nandy,-0.0007355695069410829
1777,artist | fritz_kalkbrenner,-0.000735569506941084
2492,artist | justin_jesso,-0.0007355695069410852
4314,artist | ship_wrek,-0.0007355695069410854
4973,artist | tony_igy,-0.0007355695069410857
1692,artist | finding_hope,-0.0007355695069410865
4032,artist | ron_pope,-0.0007355695069410867
2122,artist | igulfrid,-0.0007355695069410868
4433,artist | sofia_quinn,-0.0007355695069410868
1670,artist | fedde_le_grand,-0.0007355695069410868
4003,artist | robert_falcon,-0.0007355695069410868
857,artist | brennan_savage,-0.0007355695069410869
2189,artist | ivri,-0.0007355695069410872
5142,artist | virginia_to_vegas,-0.0007355695069410876
4665,artist | tay,-0.0007355695069410879
3905,artist | rappin,-0.0007355695069410879
38,artist | _4,-0.0007355695069410879
1621,artist | evan_giia,-0.0007355695069410879
3873,artist | rahul_sipligunj,-0.0007355695069410883
106,artist | _m,-0.0007355695069410883
3593,artist | omar_montes,-0.0007355695069410883
99,artist | _keeravani,-0.0007355695069410883
1268,artist | dawn,-0.0007355695069411179
1277,artist | de_la_soul,-0.0007355695069411188
5102,artist | vegedream,-0.0007371553906889838
4906,artist | third_eye_blind,-0.0007554524270306963
2762,artist | lee_foss,-0.0007952163410732502
2437,artist | joshwa,-0.0007952163410732502
277,artist | ahrix,-0.0007952163410732513
138,artist | _seulgi,-0.0007952163410732517
3931,artist | red_velvet_,-0.0007952163410732517
90,artist | _irene_,-0.0007952163410732517
3061,artist | mark_dekoda,-0.0007952163410732523
2770,artist | lele_pons,-0.0007952163410732526
3207,artist | michael_gray,-0.0007952163410732529
3722,artist | philip_george,-0.0007952163410732529
549,artist | astn,-0.0008038658025595394
4337,artist | shy_martin,-0.0008437303305241728
2254,artist | jarabe_de_palo,-0.0008529913409124671
4220,artist | sean_roldan,-0.0008595541511628178
3506,artist | nithyashree_venkataramanan,-0.0008595541511628178
2001,artist | hayley_may,-0.0008595541511628185
598,artist | azteck,-0.0008595541511628185
4000,artist | rob_mcclure,-0.0008595541511628192
324,artist | alex_brightman,-0.0008595541511628192
2591,artist | kerry_butler,-0.0008595541511628192
1026,artist | cheryl_lynn,-0.0008595541511628196
2049,artist | holding_absence,-0.0008595541511628202
754,artist | black_label_society,-0.0008595541511628203
5011,artist | tropkillaz,-0.0008595541511628203
3363,artist | myd,-0.0008595541511628205
827,artist | boris_way,-0.0008595541511628205
3776,artist | polysomni,-0.0008595541511628207
5260,artist | woodlock,-0.0008595541511628207
280,artist | ailee,-0.0008595541511628207
4705,artist | teyana_taylor,-0.0008595541511628209
5121,artist | victor_leksell,-0.0008595541511628212
1331,artist | devilo,-0.0008595541511628503
318,artist | alena_cherny,-0.0008595541511628503
5033,artist | tyga,-0.0008653674031804242
2458,artist | judas_priest,-0.0008686759984344422
2131,artist | ilkay_sencan,-0.0009239447635168933
5268,artist | x_ambassadors,-0.0009243194103323955
3103,artist | matt_hartke,-0.0009286737162139195
2896,artist | lou_reed,-0.0009648392825437849
3539,artist | notd,-0.0009804636280492038
4301,artist | sheryl_crow,-0.0009935370675975622
2777,artist | leon_bridges,-0.0010294361752490988
4935,artist | tinashe,-0.0010464245489095255
4001,artist | rob_thomas,-0.001048606490978375
770,artist | blind_melon,-0.0010533096478960405
3411,artist | navos,-0.0010616478132104892
4538,artist | stone_sour,-0.0010733036249181286
583,artist | axel_flóvent,-0.0010816218659095186
3040,artist | marconi_union,-0.0010837431929847268
615,artist | bad_wolves,-0.001100392028967613
4953,artist | tom_grennan,-0.001131204866318644
3633,artist | pablo_alborán,-0.0011356896978726306
1317,artist | deorro,-0.0011488364513989934
3921,artist | ray_x_ben,-0.001161065490524378
1739,artist | foster,-0.0011610654905243815
4430,artist | sody,-0.0011610654905243815
4253,artist | sevenn,-0.0011610654905243835
1731,artist | foghat,-0.0011610654905243837
3965,artist | rich_brian,-0.0011610654905243839
703,artist | between_friends,-0.001161065490524384
2755,artist | leann_rimes,-0.0011610654905243871
5519,track_genre|turkish,-0.0011706149508174898
3812,artist | preme,-0.0011730836883745918
1493,artist | dzeko,-0.0011730836883745918
626,artist | baltimora,-0.0011730836883746102
2351,artist | jimmy_eat_world,-0.0011740447840420207
3922,artist | raye,-0.0012116942908379999
1848,artist | get_scared,-0.0012153473320234299
5150,artist | vismay_patel,-0.0012179000915244322
3318,artist | mos_def,-0.0012454979469466055
892,artist | buffalo_springfield,-0.0012560651065166648
1651,artist | fall_out_boy,-0.001258360864935011
84,artist | _harisankar,-0.0012793286730850184
2610,artist | khushalii_kumar,-0.0012793286730850258
3783,artist | pop_smoke,-0.0012793286730850325
2245,artist | jamie_scott,-0.0012793286730850332
4030,artist | romy_dya,-0.0012793286730850332
3409,artist | naughty_by_nature,-0.001279328673085034
3518,artist | noisestorm,-0.0012793286730850347
276,artist | ahmed_shakib,-0.0012793286730850392
3971,artist | rick_ross,-0.001299121194076823
1146,artist | corbal,-0.001331792794338852
1592,artist | eric_carmen,-0.001338897468417315
2141,artist | imany,-0.0013454412852228165
98,artist | _karas,-0.0013454412852228165
1689,artist | filatov_,-0.0013454412852228165
4762,artist | the_dave_brubeck_quartet,-0.0013454412852228201
2802,artist | like_mike,-0.0013454412852228462
269,artist | afro_bros,-0.0013454412852228462
888,artist | bts,-0.0013522890215591566
1645,artist | faces,-0.0013832600438846356
667,artist | bee_gees,-0.001385791373688892
1101,artist | cnco,-0.001400237750382032
1298,artist | deep_sleep_music_collective,-0.0014163281844691673
2722,artist | land,-0.00141632818446917
4579,artist | summer_walker,-0.0014163281844691707
5394,artist | äyanna,-0.0014163281844691707
4077,artist | ryan_caraveo,-0.001416328184469171
727,artist | bill_charlap_trio,-0.0014163281844691714
4187,artist | sargi_maan,-0.0014163281844691818
348,artist | alice_lee,-0.0014357105768487168
2334,artist | jessica_keenan_wynn,-0.0014357105768487168
1545,artist | elle_mclemore,-0.0014357105768487168
4526,artist | steve_miller_band,-0.0014550816855803455
794,artist | bob_dylan,-0.0014792991792392538
3773,artist | pollyanna,-0.0014878012225019099
23,artist | 3_doors_down,-0.001503056701292941
1781,artist | frédéric_chopin,-0.0015062190796944557
365,artist | aloe_blacc,-0.0015174261236764405
991,artist | chaka_khan,-0.0015175144162259252
416,artist | anand_raj_anand,-0.001520684449821727
1743,artist | fousheé,-0.0015526969209937894
